user_id,remaining_calories,remaining_carbo,remaining_protein,remaining_fat,remaining_cholesterol
1013,1179,150.506,51.33,17.065,5
1014,1684,246.539,83.177,36.457,49
1015,1558,35.049,312.258,17.662,193
1017,1692,252.534,83.003,37.405,136
1018,1663,273.415,97.636,53.081,168
1019,996,156.476,51.95,21.624,40
1021,-71,-6.463,-4.083,-3.476,-61
1022,1410,210.91,70.44,32.837,95
1023,1127,166.825,53.777,24.664,112
1024,-83,-8.233,-7.899,-2.963,-5
1026,488,103.937,12.813,5.247,186
1027,1572,228.581,81.285,34.675,195
1028,317,47.019,17.549,6.753,96
1029,-67,-12.491,-3.929,-1.663,123
1031,273,6.097,8.793,23.936,287
1032,341,51.812,15.135,6.15,94
1033,397,47.034,13.882,8.708,-39
1034,1647,253.749,81.693,35.931,-83
1035,2380,406.865,164.993,53.628,-93
1036,1755,263.68,86.485,37.953,64
1037,1144,125.615,58.871,17.483,32
1038,138,18.78,6.84,6.018,74
1039,1715,254.464,84.599,37.837,234
1040,1963,300.399,96.974,43.476,295
1041,263,26.781,11.045,8.899,-75
1042,962,122.196,68.862,25.499,247
1043,565,82.12,28.907,13.065,217
1044,-436,-61.915,-19.81,-9.487,86
1045,-293,-49.328,-14.297,-6.251,-24
1046,1200,175.837,56.539,25.527,91
1047,1421,186.345,100.938,39.6,-65
1048,193,24.7,6.689,5.343,-99
1049,1350,221.958,34.385,18.043,293
1050,1758,266.901,87.186,38.914,217
1051,2282,340.553,112.986,50.62,134
1052,1862,272.389,94.87,40.682,170
1053,1832,270.836,96.406,39.394,-27
1054,105,14.14,4.236,1.767,-53
1055,1455,213.838,73.267,33.211,275
1056,579,85.702,28.105,13.598,71
1057,-9,-1.536,2.237,-2.655,-4
1058,-487,-74.42,-25.929,-10.235,-96
1059,1281,189.752,65.631,30.322,119
1060,1170,159.652,40.607,25.045,95
1062,2596,398.458,131.096,57.555,-54
1063,154,18.04,9.548,3.234,232
1064,1301,150.582,94.447,39.098,169
1065,-261,-42.712,-13.837,-5.707,196
1066,2224,279.276,107.842,55.455,104
1067,496,59.234,37.803,14.789,42
1069,-263,-28.644,-11.762,-5.747,291
1070,175,28.606,8.887,2.917,150
1071,547,61.019,20.277,6.755,170
1073,46,4.807,2.375,2.696,132
1074,822,122.466,51.463,14.623,243
1075,274,20.435,14.443,4.636,-45
1076,88,11.508,8.09,2.732,215
1077,558,82.744,30.465,12.033,22
1078,341,51.237,19.573,8.335,169
1081,795,14.069,21.406,72.73,72
1082,544,74.433,26.533,13.355,124
1083,1870,49.478,376.188,20.937,132
1084,628,121.326,14.891,6.751,118
1085,1437,34.619,35.83,127.036,38
1086,1820,273.718,90.282,40.737,-98
1087,369,64.503,20.606,6.873,248
1092,-302,-46.412,-15.408,-7.022,178
1093,569,65.755,24.403,6.913,-19
1094,193,29.494,11.488,5.531,-94
1098,1478,220.688,76.851,32.471,14
1100,1734,257.695,85.673,38.469,190
1101,160,22.935,3.603,2.178,159
1102,1641,250.022,81.607,38.564,38
1103,1285,250.401,28.024,14.206,16
1104,-366,-15.864,-77.244,-3.554,-78
1106,-103,-3.351,-3.668,-1.123,-11
1107,1610,242.227,82.427,36.112,78
1109,1202,174.851,62.554,26.688,-22
1110,90,2.961,3.562,1.902,-60
1111,716,16.773,19.282,62.53,173
1112,-286,-42.195,-24.6,-6.785,89
1113,1589,35.455,42.372,142.62,96
1115,676,96.011,35.517,13.042,278
1116,1788,188.088,79.507,32.154,125
1118,1469,223.5,73.918,33.221,-20
1119,420,65.985,19.649,9.099,-41
1120,1464,215.409,73.724,33.4,137
1121,346,47.04,21.039,4.173,-38
1122,1019,149.226,50.146,22.445,297
1123,2094,306.407,107.065,46.296,160
1124,1087,145.92,80.573,19.351,268
1125,-434,-63.766,-21.917,-7.891,135
1126,1511,181.26,87.62,32.542,-39
1127,-202,-32.158,-12.771,-3.203,-29
1128,1634,243.245,77.723,37.976,97
1129,867,134.932,44.433,19.41,279
1130,-102,-20.713,-6.376,-1.344,180
1131,860,129.569,43.167,21.336,-16
1133,1638,193.235,109.504,42.985,85
1134,1546,233.869,77.274,33.114,-28
1135,1029,109.784,77.284,28.206,38
1136,192,38.376,10.575,4.418,167
1137,-380,-6.615,-10.731,-33.303,174
1138,401,54.105,26.761,6.1,62
1141,1634,246.398,82.186,37.324,273
1143,841,115.2,43.251,18.911,37
1144,1369,209.814,67.627,30.814,-98
1145,381,63.365,24.932,10.529,221
1147,1311,276.24,32.557,15.188,34
1148,656,83.663,18.246,18.455,-65
1150,1105,164.919,55.89,24.33,89
1152,-307,-38.678,-15.661,-7.288,126
1158,-277,-46.132,-15.294,-6.882,228
1159,246,31.199,11.812,4.884,197
1160,1276,191.776,65.525,29.188,262
1162,1431,209.951,35.285,15.038,280
1163,2092,45.841,56.225,186.858,-32
1164,822,128.643,51.943,21.984,11
1166,1396,208.894,67.771,31.3,-52
1167,30,13.952,2.451,1.612,298
1168,-247,-38.001,-12.675,-3.84,15
1169,-252,-40.474,-13.236,-6.777,67
1171,1459,224.191,62.161,28.011,31
1172,1635,217.877,106.274,52.254,-63
1174,-87,-16.675,-5.082,-2.133,79
1176,895,137.484,43.166,21.927,83
1177,-372,-57.734,-10.552,-3.816,114
1178,1213,180.157,62.079,27.0,246
1179,899,184.756,24.052,10.533,125
1180,1034,155.098,54.89,15.912,293
1182,2200,242.269,54.701,71.526,-27
1183,1256,210.872,55.428,32.857,198
1184,910,136.279,46.178,20.802,254
1185,-400,-10.962,-10.935,-36.133,94
1187,2432,310.349,167.402,35.573,20
1189,500,54.218,21.305,12.704,-16
1190,-195,-31.619,-7.837,-5.359,265
1191,1427,213.248,74.216,30.283,85
1192,949,151.45,44.76,19.719,88
1193,1541,35.975,310.258,16.349,107
1194,1003,132.647,54.573,21.391,118
1195,1665,254.681,81.551,38.629,296
1196,725,112.054,43.45,22.373,234
1197,-401,-73.097,-28.778,-12.235,-16
1198,308,50.875,18.443,6.192,-100
1201,490,68.892,25.191,10.214,123
1203,511,61.413,21.93,16.033,297
1204,1007,155.389,51.14,23.405,-2
1205,1151,173.462,57.283,25.344,134
1206,79,14.036,2.874,1.766,251
1207,704,94.824,34.276,15.54,268
1208,1941,290.202,97.281,41.742,291
1209,563,100.951,13.318,5.982,295
1210,2026,313.062,99.795,44.66,62
1211,1305,195.547,64.412,30.232,39
1212,1974,304.949,97.401,44.278,-64
1213,2732,282.773,86.566,79.136,-75
1216,20,2.702,-4.304,0.325,-53
1220,838,112.387,44.337,26.114,170
1221,2678,398.447,133.327,60.624,229
1222,-336,-49.674,-15.664,-7.21,15
1223,-43,-12.338,-3.609,-1.543,263
1225,305,45.179,14.319,8.488,243
1227,1173,174.333,59.961,26.943,-24
1229,1704,256.488,85.682,37.541,69
1231,1127,169.676,56.869,25.095,77
1232,1192,183.181,73.636,28.047,140
1233,422,55.148,21.781,9.944,90
1235,968,136.928,46.942,18.773,22
1236,1456,225.881,72.519,32.666,-38
1237,1061,144.387,52.347,29.564,97
1238,1040,184.354,34.987,15.823,190
1239,1068,32.188,29.592,95.967,-1
1240,551,88.595,41.004,13.023,11
1242,162,28.969,10.921,3.508,-54
1244,2597,392.283,129.721,57.681,-99
1245,98,12.823,6.262,3.175,195
1246,688,104.779,34.479,14.917,26
1247,317,37.435,15.675,6.808,245
1248,578,84.799,27.794,12.83,248
1250,459,68.647,21.069,10.636,244
1252,1295,194.174,58.655,28.518,231
1253,1811,267.905,91.518,39.275,-7
1254,557,74.069,28.433,11.832,164
1255,353,46.402,15.553,9.16,253
1256,779,110.5,37.994,18.336,290
1257,-67,-10.566,-3.678,-1.415,193
1258,221,30.906,10.363,4.918,201
1264,1394,203.088,70.202,29.256,47
1266,-205,-30.141,-12.816,-6.092,166
1269,128,22.485,10.182,3.002,87
1270,1014,155.843,48.846,30.256,286
1271,641,60.911,31.63,10.63,162
1272,872,134.841,62.093,22.012,182
1273,1404,204.078,70.96,31.196,105
1274,1243,23.698,248.493,13.704,-28
1275,-82,-15.778,1.215,-0.509,-68
1276,2005,347.285,68.344,34.371,128
1277,2449,359.295,122.288,56.449,-83
1278,2581,277.175,76.818,68.34,70
1280,-289,-33.041,-16.009,-6.002,135
1281,796,116.286,38.838,18.524,-14
1283,642,100.013,30.499,14.977,191
1284,2216,298.271,112.794,27.748,105
1285,784,113.01,38.678,18.909,157
1288,-109,-10.373,-2.671,-8.673,208
1289,-183,-27.38,-8.424,-2.442,-82
1290,2064,308.228,101.364,44.569,-18
1292,94,8.647,2.914,1.371,-94
1293,840,129.206,41.108,17.273,-9
1294,325,43.993,15.34,6.226,25
1295,-462,-60.776,-23.888,-12.665,273
1298,496,56.295,25.671,6.782,171
1299,559,83.623,28.847,11.422,174
1300,-328,-46.608,-17.278,-4.901,85
1301,1280,193.691,65.501,28.105,26
1302,-12,-8.225,-1.074,-0.82,-29
1304,-445,-67.279,-26.929,-5.729,205
1306,880,179.755,24.659,9.295,261
1307,1093,174.662,40.571,16.13,49
1308,1189,181.014,58.856,24.812,-10
1309,1707,225.794,51.235,54.459,279
1310,404,55.608,18.824,9.411,45
1311,951,142.476,47.722,21.554,-71
1312,1754,258.306,85.089,38.915,209
1313,-2,-2.496,-3.004,-1.215,141
1314,1446,209.94,84.501,31.615,208
1315,1387,206.103,50.348,17.885,170
1317,1825,276.374,92.504,41.323,58
1319,-332,-42.8,-19.272,-9.183,178
1321,2018,308.739,99.209,47.337,231
1322,2543,410.327,141.001,35.23,-53
1323,787,118.038,39.109,18.24,-79
1324,111,17.838,5.593,2.899,210
1325,0,-5.444,2.816,0.245,-79
1326,111,28.22,2.397,1.618,98
1327,63,9.765,4.717,2.169,90
1328,1019,154.562,47.817,22.649,-32
1329,646,94.929,32.431,14.976,60
1330,989,148.409,49.03,21.371,-8
1333,28,0.575,2.214,0.511,-71
1334,1057,155.849,57.771,23.081,211
1335,1466,192.604,86.299,19.971,282
1336,909,129.53,44.655,20.905,264
1337,1125,158.955,60.725,25.379,-85
1338,1578,241.503,78.635,34.23,260
1339,1207,245.29,30.763,13.001,95
1340,757,114.062,34.343,17.168,218
1341,1101,177.661,41.953,21.984,-44
1342,1106,177.284,45.609,34.408,-86
1344,881,124.817,42.41,20.194,244
1345,278,44.272,12.353,4.086,166
1346,-243,-39.254,-12.714,-6.554,33
1348,-264,-44.086,-12.03,-10.487,265
1349,1374,187.154,78.804,39.205,32
1350,1848,278.178,93.311,42.944,130
1351,-497,-52.855,-27.045,-13.16,216
1353,-457,-65.322,-20.994,-10.855,244
1354,55,-1.28,2.651,1.923,75
1355,940,17.325,189.023,8.894,43
1356,553,77.798,25.393,9.94,194
1357,26,7.584,-1.458,-1.86,81
1360,631,100.0,29.484,14.057,174
1362,-328,-14.796,-7.991,-30.123,182
1363,113,22.807,8.797,1.573,253
1364,1368,207.791,68.912,30.438,228
1365,511,81.392,25.746,11.911,212
1367,809,153.294,24.292,8.895,27
1368,113,6.43,7.909,3.897,85
1369,398,59.537,18.486,7.608,-19
1372,228,40.105,12.847,5.194,16
1373,1582,170.454,49.408,29.764,75
1374,28,7.773,1.437,2.195,84
1375,2569,382.921,123.641,57.877,146
1376,1554,225.667,78.396,34.493,44
1378,167,22.636,6.359,2.232,212
1379,282,44.056,15.617,5.984,144
1380,1455,218.763,75.072,32.103,-38
1381,544,79.791,26.906,12.516,296
1383,1928,292.168,92.379,42.428,82
1385,402,52.551,21.941,7.805,30
1386,833,126.723,58.014,17.768,-41
1387,-145,-18.865,-8.553,-4.993,139
1389,-325,-51.187,-15.609,-7.244,234
1390,-74,-7.796,-4.937,-0.915,181
1391,-199,-4.5,-5.969,-18.453,20
1393,816,117.693,42.497,16.908,31
1395,104,11.832,5.431,1.523,253
1396,-125,1.691,-25.511,-0.599,115
1397,1205,164.729,81.129,29.251,120
1398,1969,215.913,119.13,25.912,188
1399,1379,207.4,69.378,31.243,-5
1400,1668,186.798,65.467,37.015,-16
1402,1274,190.894,62.306,28.616,-49
1403,1267,177.656,70.911,26.815,19
1404,863,130.448,42.942,18.707,-61
1405,745,126.16,29.473,13.949,172
1407,-109,-19.113,-5.4,-2.866,92
1409,1899,283.295,56.211,61.237,-48
1410,681,88.612,33.073,17.969,227
1411,1779,255.234,72.997,22.417,-5
1412,1505,225.942,78.834,34.194,292
1419,424,62.437,24.325,11.3,149
1421,761,16.422,151.07,8.629,-19
1423,-269,-26.546,-12.063,-7.072,44
1426,-26,-1.756,-0.119,-2.294,-43
1427,574,85.885,27.468,12.567,139
1429,1221,184.498,59.244,26.577,4
1430,2871,433.408,142.143,62.969,3
1431,789,120.057,32.817,18.572,38
1432,1985,302.776,97.644,45.568,2
1433,-182,-28.809,-10.673,-2.866,64
1434,-76,-3.72,-4.953,-3.062,82
1435,74,10.022,4.646,0.67,145
1436,891,117.578,45.968,26.328,85
1437,104,15.029,8.322,2.482,111
1438,1173,232.346,28.663,13.716,276
1439,2370,351.743,115.515,53.575,85
1440,2029,299.44,102.339,46.71,139
1441,982,158.324,53.095,20.785,204
1442,-275,-40.737,-11.367,-5.202,26
1443,17,1.37,-0.31,3.092,287
1444,630,99.746,22.148,8.285,21
1445,628,104.691,31.835,14.54,206
1448,163,24.353,12.292,4.726,59
1449,-367,-56.258,-20.447,-7.16,183
1451,1716,37.645,44.394,153.505,249
1452,1095,170.22,51.944,24.772,33
1453,143,2.516,-1.36,13.268,239
1454,1149,231.808,27.968,13.592,162
1455,389,53.986,18.911,10.155,288
1456,-33,7.095,-1.924,0.056,117
1457,1201,178.045,62.917,26.0,-61
1458,1158,176.799,58.653,25.239,195
1459,24,9.829,0.646,0.006,-49
1460,-31,-0.583,-0.688,0.286,230
1461,2483,366.683,123.573,55.684,180
1462,-223,-43.373,-7.312,-7.075,111
1465,85,16.376,3.571,2.702,275
1467,-344,-49.01,-16.088,-8.646,175
1468,566,86.269,28.942,13.232,49
1470,-432,-8.549,-85.417,-4.935,189
1471,-255,-8.402,-49.52,-5.008,139
1472,1515,231.014,78.462,34.222,-62
1474,2645,287.124,68.711,77.339,110
1475,1347,199.144,70.162,30.27,130
1476,2589,390.451,129.263,56.541,71
1477,2557,382.492,126.807,56.413,290
1481,216,38.135,10.392,5.803,296
1482,190,28.185,15.224,3.156,-21
1484,633,98.229,31.126,14.602,38
1485,1640,241.049,81.484,34.996,67
1486,357,50.861,17.933,8.864,87
1487,1798,260.153,92.56,40.042,83
1490,1685,257.052,85.407,38.254,261
1492,1042,147.136,50.535,23.782,-89
1493,-421,-65.545,-29.367,-11.875,-21
1494,2233,334.852,112.729,47.891,194
1495,944,141.555,45.385,21.313,158
1496,1966,301.852,141.002,62.139,73
1497,-296,-44.515,-13.653,-6.905,-8
1498,1925,289.071,96.342,42.031,182
1500,-273,-37.127,-15.569,-7.168,20
1501,1822,206.461,110.653,31.393,37
1502,824,111.092,46.727,19.787,260
1504,1232,176.939,59.212,24.94,40
1505,94,8.049,22.121,0.37,139
1510,482,75.254,27.588,12.396,114
1511,-488,-55.671,-32.866,-15.14,-71
1513,383,60.534,19.23,13.78,-53
1514,227,27.888,10.778,5.297,282
1515,-105,-16.489,-6.257,-4.413,-67
1516,1548,150.961,67.951,40.819,105
1517,-262,-50.978,-16.0,-5.465,85
1518,752,148.173,20.337,6.836,26
1519,78,14.399,1.449,0.447,94
1520,19,2.816,-0.086,0.74,97
1521,716,116.452,29.493,14.901,268
1523,215,22.33,5.709,4.937,-15
1525,-300,-43.3,-11.527,-6.384,268
1527,1835,287.195,89.964,40.431,-71
1529,-267,-42.679,-11.962,-6.283,193
1530,799,119.984,38.873,16.741,195
1531,-144,-26.675,-10.913,-3.715,153
1534,-288,-45.988,-12.871,-7.223,39
1535,-284,-42.09,-15.203,-7.899,142
1536,2535,434.523,149.21,62.318,-45
1537,1426,176.479,36.54,44.522,193
1538,1566,211.343,109.185,52.081,176
1539,2084,321.882,101.957,45.952,-52
1540,825,140.468,23.647,18.494,125
1542,273,42.079,9.097,4.843,-52
1544,878,130.105,42.15,19.479,229
1545,2163,324.889,106.31,49.975,-77
1546,1875,279.503,93.864,42.057,103
1547,699,114.844,36.609,14.206,13
1548,924,125.947,32.569,14.382,263
1550,1126,24.487,30.091,98.456,-56
1551,1021,155.358,53.423,22.169,206
1552,1647,269.258,109.582,36.339,190
1554,1814,47.244,41.846,162.412,213
1555,1658,245.17,83.206,36.706,214
1556,107,19.021,5.35,2.201,-31
1557,790,109.052,42.375,25.307,147
1558,-38,2.144,-1.057,-1.508,60
1559,683,27.804,136.27,8.716,151
1560,409,14.621,11.843,36.001,126
1562,1163,181.041,57.454,24.659,223
1563,806,86.286,24.095,11.363,-60
1564,-87,-9.995,-5.928,-1.224,87
1565,-372,-38.04,-21.791,-8.481,11
1566,1465,210.946,45.336,49.891,235
1568,189,48.687,5.778,2.957,7
1569,1032,161.083,51.349,24.599,161
1570,101,12.352,2.798,1.789,49
1572,905,136.918,43.465,19.749,254
1573,323,39.822,15.194,7.105,86
1574,-438,-10.304,-88.133,-5.841,34
1576,1024,150.192,50.551,23.01,39
1578,1405,238.784,38.669,41.003,168
1579,2235,332.675,108.011,47.61,127
1581,29,4.569,-1.69,-0.914,202
1582,1159,176.266,56.846,24.772,-28
1583,804,23.588,163.635,9.326,13
1584,2867,427.023,143.375,64.146,-4
1585,688,99.133,33.647,14.658,157
1586,-130,-11.602,-1.916,-2.486,273
1587,761,114.775,37.504,18.184,200
1588,1558,234.552,77.379,33.69,-52
1589,-460,-74.599,-23.906,-12.34,133
1590,2146,326.142,104.466,48.68,294
1591,403,68.291,23.305,10.789,-56
1592,-402,-58.348,-22.806,-7.516,88
1595,1654,250.039,82.603,37.765,78
1596,1127,166.737,57.676,26.074,289
1597,1011,154.729,49.483,22.257,151
1601,1457,225.494,106.492,39.097,-57
1603,1232,187.228,63.765,36.621,145
1604,657,100.801,32.968,16.541,252
1605,-7,-11.041,-1.152,-0.341,246
1608,1144,128.051,56.966,19.88,-20
1611,1644,218.926,48.273,29.372,116
1612,-171,-31.403,-7.79,-5.021,275
1613,1946,246.589,104.187,40.767,34
1614,929,136.555,49.508,20.937,-83
1616,2429,362.348,122.845,53.469,111
1618,545,90.008,28.47,10.375,141
1619,499,73.864,24.331,11.842,116
1621,450,76.751,23.18,8.81,29
1623,-179,-30.26,-11.348,-3.337,30
1625,921,139.792,44.573,21.369,259
1626,813,129.891,42.706,17.635,-67
1627,1109,28.986,28.42,98.826,45
1628,1883,206.152,98.753,22.891,282
1629,1581,237.616,77.654,36.196,-78
1631,1318,192.375,63.9,28.215,190
1632,708,113.166,34.583,16.753,-16
1633,790,118.833,37.485,18.842,149
1634,-478,-53.426,-18.359,-13.32,74
1635,1513,223.133,78.396,34.183,259
1643,1673,256.235,82.708,36.084,289
1644,1023,117.791,62.629,22.49,-4
1645,555,114.489,15.869,7.848,175
1647,725,109.84,35.062,15.637,-89
1649,-367,-54.271,-14.852,-10.124,18
1650,1340,212.433,64.519,29.992,237
1652,2039,330.019,96.457,38.475,12
1653,733,118.165,35.669,15.814,68
1654,1213,187.232,79.964,24.323,-47
1655,2626,392.651,132.043,59.66,20
1656,-422,-68.751,-18.154,-9.103,295
1657,1478,218.395,74.33,32.72,36
1658,1191,185.17,61.533,23.665,-88
1662,1100,217.812,25.582,11.005,-26
1663,-305,-47.039,-14.653,-7.507,-4
1665,675,97.774,24.125,15.077,36
1667,1449,227.041,72.646,32.668,130
1669,-430,-59.634,-19.488,-9.966,229
1670,815,123.037,37.616,17.283,255
1672,833,116.933,44.272,14.403,62
1673,2560,511.14,64.121,28.736,-78
1674,966,143.444,43.677,22.62,89
1675,1231,191.766,63.359,25.311,207
1676,212,33.123,9.437,3.722,-12
1677,1565,163.383,42.221,37.333,222
1682,-472,-56.951,-23.445,-10.558,-82
1683,1083,153.921,51.696,33.808,127
1685,1971,299.459,96.131,44.331,234
1686,1054,149.389,51.494,24.005,186
1687,2421,64.866,485.135,26.274,-41
1689,-255,-3.449,-50.36,-1.261,207
1690,385,60.554,17.153,8.196,-94
1691,925,139.202,43.151,20.33,-56
1692,451,51.771,10.426,9.185,97
1694,76,14.18,4.393,0.869,183
1695,-9,-4.557,-0.23,-0.696,296
1696,-138,-3.371,-1.242,-11.879,38
1699,-468,-72.416,-23.703,-8.638,239
1700,678,95.361,30.61,15.498,7
1703,595,91.518,30.889,13.512,177
1704,-80,-11.638,-2.825,-3.858,205
1705,673,106.756,36.678,18.065,-27
1707,419,65.952,18.441,9.967,-1
1708,1495,192.864,57.546,39.528,69
1709,1093,165.543,56.941,24.674,198
1710,-95,-17.416,-3.704,-1.571,264
1711,1049,157.055,53.867,22.925,197
1712,833,106.872,39.228,14.808,272
1714,-359,-60.546,-19.161,-7.541,257
1715,1419,205.727,70.504,32.041,-7
1717,-44,-7.86,0.872,0.961,-24
1718,890,141.019,44.872,19.428,261
1720,2456,368.409,120.474,56.047,147
1721,1695,252.878,85.77,38.206,57
1722,-404,-52.601,-30.541,-7.538,175
1724,1196,183.118,57.138,25.564,-98
1727,763,112.883,38.56,16.39,223
1728,391,63.694,18.124,7.877,183
1729,740,124.855,57.391,21.658,136
1730,-86,-11.43,-4.111,-2.115,-1
1732,313,45.809,19.6,5.369,-29
1733,-440,-66.688,-22.881,-11.987,145
1734,1751,265.404,88.289,40.542,147
1737,1734,257.441,86.542,39.818,24
1739,-336,-52.312,-17.277,-8.607,-48
1740,1008,99.837,68.253,18.086,292
1741,-204,-31.461,-9.208,-5.812,179
1742,799,116.005,32.742,21.031,20
1743,-360,-20.712,-10.091,-32.348,-31
1744,822,127.045,41.738,18.299,-19
1746,763,103.039,56.284,9.248,-9
1748,1389,157.98,96.478,26.952,60
1749,355,55.811,19.073,7.016,-6
1752,1441,38.103,38.456,128.76,8
1754,371,63.909,19.546,8.221,273
1756,829,22.429,19.656,71.975,99
1757,1011,27.345,26.061,90.136,192
1759,1476,229.091,78.363,32.747,137
1763,-311,-45.518,-14.385,-8.91,188
1764,1713,37.896,41.009,153.466,184
1765,2456,356.214,122.386,54.807,217
1768,354,53.432,18.464,8.438,-90
1769,1417,40.131,34.623,123.875,195
1770,1183,179.235,63.16,28.199,291
1773,949,145.948,47.059,20.433,-84
1774,1008,140.982,49.535,22.792,-83
1775,-76,-15.369,-1.133,-2.031,179
1776,1292,204.234,56.359,31.289,177
1777,3219,492.609,159.544,71.103,22
1778,56,8.627,2.38,6.131,35
1782,1028,133.196,40.778,21.625,80
1783,-145,-17.459,-6.232,-3.558,-32
1784,1828,278.093,92.627,40.743,29
1785,573,81.628,30.076,13.534,255
1786,1035,154.966,50.115,24.082,247
1787,384,52.572,24.387,5.937,150
1788,3132,626.121,80.914,33.755,166
1789,1512,225.222,72.732,34.136,106
1793,117,18.746,2.558,4.558,-11
1794,2620,292.772,188.317,60.109,134
1796,-170,-17.351,-6.505,-3.72,121
1798,-126,-17.255,-4.659,-2.097,127
1799,1389,203.435,71.375,30.297,5
1800,-217,-36.921,-7.065,-2.079,277
1803,2448,368.112,121.77,56.605,224
1804,-372,-54.105,-18.946,-8.224,34
1805,2300,342.95,114.133,51.002,5
1806,2849,431.244,139.881,61.593,73
1807,1171,234.136,28.722,12.2,224
1808,-183,-30.681,-9.166,-4.131,193
1809,558,89.233,25.341,10.727,267
1810,1745,190.828,60.544,42.874,221
1811,-397,-68.38,-14.462,-13.411,41
1812,-143,-23.063,-8.867,-5.964,238
1814,1504,163.311,45.42,35.369,285
1815,197,28.938,11.703,3.65,133
1817,1031,158.702,54.456,24.809,216
1818,1502,240.232,81.043,48.584,-18
1819,2496,374.507,121.422,55.422,73
1820,508,79.974,24.976,11.158,186
1821,2163,433.643,54.779,24.684,-33
1823,1973,304.074,125.737,48.751,196
1825,-372,-59.624,-16.021,-9.784,-1
1826,1639,280.214,118.426,23.19,283
1827,1587,233.758,51.681,40.062,53
1828,48,10.361,0.476,2.265,101
1829,1279,194.944,69.466,20.061,109
1830,-475,-69.154,-22.808,-9.949,29
1831,387,34.921,10.655,5.423,-56
1832,1355,201.832,67.404,29.544,-25
1834,837,119.349,40.681,19.156,-20
1835,907,111.062,43.92,18.606,43
1836,746,112.266,35.298,17.719,191
1837,359,9.772,7.05,31.384,233
1838,787,126.938,30.903,22.757,75
1839,1194,176.14,58.102,25.953,56
1840,1258,213.803,77.632,22.985,46
1841,1172,168.849,62.978,13.092,8
1842,24,1.15,1.37,2.265,89
1843,-396,-8.737,-80.601,-3.285,134
1844,1176,179.481,56.624,27.271,100
1845,368,57.419,17.436,7.705,46
1848,-375,-56.737,-16.714,-7.936,-14
1850,743,128.372,25.51,16.144,-7
1851,898,133.4,30.381,18.833,87
1852,1894,283.73,97.564,40.17,-78
